FlightDate,airport,ArrDelay,DepDelay,Cancelled,Diverted,period
2001-02-19,MCO,11.0,-5.0,False,False,pre
2001-02-20,MCO,1.0,-3.0,False,False,pre
2001-02-21,MCO,-14.0,-7.0,False,False,pre
2001-02-22,MCO,5.0,-4.0,False,False,pre
2001-02-23,MCO,-2.0,-3.0,False,False,pre
2001-02-24,MCO,0.0,12.0,False,False,pre
2001-02-26,MCO,-11.0,-6.0,False,False,pre
2001-02-27,MCO,-3.0,-3.0,False,False,pre
2001-02-28,MCO,5.0,-2.0,False,False,pre
2001-02-15,MIA,-12.0,8.0,False,False,pre
2001-02-16,MIA,44.0,59.0,False,False,pre
2001-02-18,MIA,12.0,2.0,False,False,pre
2001-02-19,MIA,0.0,0.0,False,False,pre
2001-02-20,MIA,-4.0,-2.0,False,False,pre
2001-02-21,MIA,3.0,13.0,False,False,pre
2001-02-23,MIA,6.0,13.0,False,False,pre
2001-02-25,MIA,121.0,116.0,False,False,pre
2001-02-26,MIA,-7.0,13.0,False,False,pre
2001-02-27,MIA,18.0,0.0,False,False,pre
2001-02-28,MIA,-6.0,4.0,False,False,pre
2001-02-03,MCO,6.0,14.0,False,False,pre
2001-02-10,MCO,-4.0,1.0,False,False,pre
2001-02-03,MCO,0.0,-4.0,False,False,pre
2001-02-10,MCO,5.0,0.0,False,False,pre
2001-02-17,MCO,-3.0,5.0,False,False,pre
2001-02-18,MCO,-6.0,-4.0,False,False,pre
2001-02-24,MCO,-8.0,1.0,False,False,pre
2001-02-25,MCO,-10.0,5.0,False,False,pre
2001-02-01,MCO,13.0,-1.0,False,False,pre
2001-02-02,MCO,10.0,-3.0,False,False,pre
2001-02-03,MCO,4.0,-5.0,False,False,pre
2001-02-04,MCO,0.0,-3.0,False,False,pre
2001-02-05,MCO,-4.0,-7.0,False,False,pre
2001-02-06,MCO,-9.0,-2.0,False,False,pre
2001-02-07,MCO,14.0,12.0,False,False,pre
2001-02-08,MCO,3.0,-2.0,False,False,pre
2001-02-09,MCO,-7.0,0.0,False,False,pre
2001-02-10,MCO,-13.0,-2.0,False,False,pre
2001-02-11,MCO,-10.0,-6.0,False,False,pre
2001-02-12,MCO,-11.0,2.0,False,False,pre
2001-02-13,MCO,3.0,5.0,False,False,pre
2001-02-14,MCO,0.0,6.0,False,False,pre
2001-02-15,MCO,160.0,172.0,False,False,pre
2001-02-16,MCO,-6.0,4.0,False,False,pre
2001-02-17,MCO,-17.0,-7.0,False,False,pre
2001-02-18,MCO,-4.0,-3.0,False,False,pre
2001-02-19,MCO,-4.0,0.0,False,False,pre
2001-02-20,MCO,1.0,-1.0,False,False,pre
2001-02-21,MCO,-9.0,-2.0,False,False,pre
2001-02-22,MCO,-14.0,-5.0,False,False,pre
2001-02-23,MCO,3.0,-2.0,False,False,pre
2001-02-24,MCO,33.0,43.0,False,False,pre
2001-02-25,MCO,-11.0,1.0,False,False,pre
2001-02-26,MCO,-7.0,-3.0,False,False,pre
2001-02-27,MCO,12.0,20.0,False,False,pre
2001-02-28,MCO,-7.0,-1.0,False,False,pre
2001-02-01,MCO,0.0,-2.0,False,False,pre
2001-02-02,MCO,-1.0,-1.0,False,False,pre
2001-02-03,MCO,-1.0,-1.0,False,False,pre
2001-02-04,MCO,2.0,0.0,False,False,pre
2001-02-05,MCO,-10.0,1.0,False,False,pre
2001-02-06,MCO,-13.0,-3.0,False,False,pre
2001-02-07,MCO,-10.0,-3.0,False,False,pre
2001-02-08,MCO,0.0,-1.0,False,False,pre
2001-02-09,MCO,-5.0,2.0,False,False,pre
2001-02-10,MCO,-2.0,0.0,False,False,pre
2001-02-11,MCO,-9.0,0.0,False,False,pre
2001-02-12,MCO,-18.0,-5.0,False,False,pre
2001-02-13,MCO,1.0,-2.0,False,False,pre
2001-02-14,MCO,-9.0,-1.0,False,False,pre
2001-02-15,MCO,-3.0,1.0,False,False,pre
2001-02-16,MCO,-1.0,-4.0,False,False,pre
2001-02-17,MCO,-3.0,-5.0,False,False,pre
2001-02-18,MCO,-3.0,-3.0,False,False,pre
2001-02-19,MCO,11.0,0.0,False,False,pre
2001-02-20,MCO,6.0,2.0,False,False,pre
2001-02-21,MCO,-3.0,-4.0,False,False,pre
2001-02-22,MCO,-5.0,-4.0,False,False,pre
2001-02-23,MCO,12.0,-3.0,False,False,pre
2001-02-24,MCO,-15.0,-4.0,False,False,pre
2001-02-25,MCO,-6.0,3.0,False,False,pre
2001-02-26,MCO,-13.0,-4.0,False,False,pre
2001-02-27,MCO,-4.0,-4.0,False,False,pre
2001-02-28,MCO,-6.0,3.0,False,False,pre
2001-02-01,MCO,2.0,-1.0,False,False,pre
2001-02-02,MCO,6.0,-2.0,False,False,pre
2001-02-03,MCO,-8.0,-3.0,False,False,pre
2001-02-04,MCO,-3.0,-4.0,False,False,pre
2001-02-05,MCO,-6.0,-3.0,False,False,pre
2001-02-06,MCO,-12.0,-4.0,False,False,pre
2001-02-07,MCO,-15.0,-5.0,False,False,pre
2001-02-08,MCO,1.0,9.0,False,False,pre
2001-02-09,MCO,-2.0,5.0,False,False,pre
2001-02-10,MCO,-8.0,5.0,False,False,pre
2001-02-11,MCO,-6.0,-4.0,False,False,pre
2001-02-12,MCO,-11.0,-3.0,False,False,pre
2001-02-13,MCO,0.0,5.0,False,False,pre
2001-02-14,MCO,-1.0,-1.0,False,False,pre
2001-02-15,MCO,-5.0,-4.0,False,False,pre
2001-02-16,MCO,8.0,23.0,False,False,pre
2001-02-17,MCO,-7.0,2.0,False,False,pre
2001-02-18,MCO,-8.0,-5.0,False,False,pre
2001-02-19,MCO,-11.0,-7.0,False,False,pre
2001-02-20,MCO,-3.0,1.0,False,False,pre
2001-02-21,MCO,-5.0,-2.0,False,False,pre
2001-02-22,MCO,-9.0,-3.0,False,False,pre
2001-02-23,MCO,8.0,0.0,False,False,pre
2001-02-24,MCO,-12.0,4.0,False,False,pre
2001-02-25,MCO,-6.0,0.0,False,False,pre
2001-02-26,MCO,12.0,7.0,False,False,pre
2001-02-27,MCO,14.0,33.0,False,False,pre
2001-02-28,MCO,-15.0,-2.0,False,False,pre
2001-02-03,MCO,-8.0,-7.0,False,False,pre
2001-02-10,MCO,-8.0,9.0,False,False,pre
2001-02-17,MCO,-2.0,-1.0,False,False,pre
2001-02-24,MCO,38.0,-1.0,False,False,pre
2001-02-01,MCO,-5.0,-7.0,False,False,pre
2001-02-02,MCO,-1.0,-3.0,False,False,pre
2001-02-03,MCO,-11.0,-5.0,False,False,pre
2001-02-04,MCO,-25.0,-7.0,False,False,pre
2001-02-05,MCO,-13.0,-4.0,False,False,pre
2001-02-06,MCO,-17.0,-4.0,False,False,pre
2001-02-07,MCO,-1.0,-5.0,False,False,pre
2001-02-08,MCO,-18.0,-2.0,False,False,pre
2001-02-09,MCO,-25.0,-4.0,False,False,pre
2001-02-10,MCO,-1.0,-4.0,False,False,pre
2001-02-11,MCO,-23.0,-11.0,False,False,pre
2001-02-12,MCO,-9.0,-2.0,False,False,pre
2001-02-13,MCO,31.0,-1.0,False,False,pre
2001-02-14,MCO,6.0,-2.0,False,False,pre
2001-02-18,MCO,-17.0,-6.0,False,False,pre
2001-02-25,MCO,-12.0,1.0,False,False,pre
2001-02-18,MCO,-11.0,-4.0,False,False,pre
2001-02-25,MCO,-11.0,-5.0,False,False,pre
2001-02-01,MIA,-4.0,-3.0,False,False,pre
2001-02-02,MIA,-7.0,4.0,False,False,pre
2001-02-04,MIA,-13.0,-3.0,False,False,pre
2001-02-05,MIA,-15.0,0.0,False,False,pre
2001-02-08,MIA,7.0,-3.0,False,False,pre
2001-02-09,MIA,6.0,-1.0,False,False,pre
2001-02-11,MIA,10.0,24.0,False,False,pre
2001-02-12,MIA,-7.0,-4.0,False,False,pre
2001-02-15,MIA,1.0,5.0,False,False,pre
2001-02-16,MIA,-8.0,-5.0,False,False,pre
2001-02-18,MIA,5.0,9.0,False,False,pre
2001-02-19,MIA,-8.0,-2.0,False,False,pre
2001-02-22,MIA,-23.0,-8.0,False,False,pre
2001-02-23,MIA,22.0,3.0,False,False,pre
2001-02-25,MIA,14.0,21.0,False,False,pre
2001-02-26,MIA,-7.0,0.0,False,False,pre
2001-02-04,MCO,5.0,-4.0,False,False,pre
2001-02-11,MCO,-20.0,-8.0,False,False,pre
2001-02-01,MIA,-12.0,-5.0,False,False,pre
2001-02-02,MIA,1.0,-1.0,False,False,pre
2001-02-03,MIA,-20.0,-4.0,False,False,pre
2001-02-04,MIA,-3.0,0.0,False,False,pre
2001-02-05,MIA,-6.0,-3.0,False,False,pre
2001-02-06,MIA,-3.0,-3.0,False,False,pre
2001-02-07,MIA,-13.0,-11.0,False,False,pre
2001-02-08,MIA,-14.0,-5.0,False,False,pre
2001-02-09,MIA,-12.0,-4.0,False,False,pre
2001-02-10,MIA,-22.0,-7.0,False,False,pre
2001-02-11,MIA,6.0,4.0,False,False,pre
2001-02-12,MIA,-7.0,-2.0,False,False,pre
2001-02-13,MIA,-10.0,-4.0,False,False,pre
2001-02-14,MIA,-13.0,-6.0,False,False,pre
2001-02-15,MIA,2.0,-6.0,False,False,pre
2001-02-16,MIA,20.0,-4.0,False,False,pre
2001-02-17,MIA,-16.0,-4.0,False,False,pre
2001-02-18,MIA,9.0,-3.0,False,False,pre
2001-02-19,MIA,-7.0,-7.0,False,False,pre
2001-02-20,MIA,-5.0,-4.0,False,False,pre
2001-02-21,MIA,-6.0,-6.0,False,False,pre
2001-02-22,MIA,2.0,-1.0,False,False,pre
2001-02-23,MIA,7.0,0.0,False,False,pre
2001-02-24,MIA,38.0,-4.0,False,False,pre
2001-02-25,MIA,-12.0,0.0,False,False,pre
2001-02-26,MIA,2.0,3.0,False,False,pre
2001-02-27,MIA,-6.0,-6.0,False,False,pre
2001-02-28,MIA,-11.0,-1.0,False,False,pre
2001-02-01,MIA,9.0,16.0,False,False,pre
2001-02-02,MIA,1.0,1.0,False,False,pre
2001-02-03,MIA,-9.0,1.0,False,False,pre
2001-02-04,MIA,-17.0,-7.0,False,False,pre
2001-02-05,MIA,-5.0,12.0,False,False,pre
2001-02-06,MIA,-15.0,-5.0,False,False,pre
2001-02-07,MIA,-7.0,-4.0,False,False,pre
2001-02-08,MIA,-12.0,-5.0,False,False,pre
2001-02-09,MIA,-6.0,7.0,False,False,pre
2001-02-10,MIA,-7.0,-2.0,False,False,pre
2001-02-11,MIA,-6.0,-3.0,False,False,pre
2001-02-12,MIA,-12.0,-4.0,False,False,pre
2001-02-13,MIA,-17.0,-2.0,False,False,pre
2001-02-14,MIA,-5.0,-3.0,False,False,pre
2001-02-15,MIA,-3.0,9.0,False,False,pre
2001-02-16,MIA,-5.0,2.0,False,False,pre
2001-02-17,MIA,2.0,15.0,False,False,pre
2001-02-18,MIA,-7.0,-5.0,False,False,pre
2001-02-19,MIA,189.0,185.0,False,False,pre
2001-02-20,MIA,-20.0,-6.0,False,False,pre
2001-02-21,MIA,-8.0,-4.0,False,False,pre
2001-02-22,MIA,-9.0,-4.0,False,False,pre
2001-02-23,MIA,1.0,2.0,False,False,pre
2001-02-24,MIA,-2.0,0.0,False,False,pre
2001-02-25,MIA,-11.0,-1.0,False,False,pre
2001-02-26,MIA,-6.0,5.0,False,False,pre
2001-02-27,MIA,-10.0,7.0,False,False,pre
2001-02-28,MIA,-10.0,-1.0,False,False,pre
2001-02-01,MIA,8.0,5.0,False,False,pre
2001-02-02,MIA,33.0,41.0,False,False,pre
2001-02-03,MIA,0.0,-6.0,False,False,pre
2001-02-04,MIA,22.0,31.0,False,False,pre
2001-02-05,MIA,-6.0,3.0,False,False,pre
2001-02-06,MIA,0.0,-1.0,False,False,pre
2001-02-07,MIA,14.0,-2.0,False,False,pre
2001-02-08,MIA,23.0,11.0,False,False,pre
2001-02-09,MIA,-9.0,-4.0,False,False,pre
2001-02-10,MIA,24.0,20.0,False,False,pre
2001-02-11,MIA,-1.0,6.0,False,False,pre
2001-02-12,MIA,-11.0,-3.0,False,False,pre
2001-02-13,MIA,13.0,6.0,False,False,pre
2001-02-14,MIA,89.0,77.0,False,False,pre
2001-02-15,MIA,-20.0,1.0,False,False,pre
2001-02-16,MIA,5.0,3.0,False,False,pre
2001-02-17,MIA,-2.0,-2.0,False,False,pre
2001-02-18,MIA,3.0,9.0,False,False,pre
2001-02-19,MIA,12.0,3.0,False,False,pre
2001-02-20,MIA,-6.0,0.0,False,False,pre
2001-02-21,MIA,6.0,4.0,False,False,pre
2001-02-22,MIA,8.0,12.0,False,False,pre
2001-02-23,MIA,-2.0,2.0,False,False,pre
2001-02-24,MIA,23.0,31.0,False,False,pre
2001-02-25,MIA,-10.0,-1.0,False,False,pre
2001-02-26,MIA,18.0,9.0,False,False,pre
2001-02-27,MIA,5.0,1.0,False,False,pre
2001-02-28,MIA,0.0,-5.0,False,False,pre
2001-02-01,MIA,-18.0,-2.0,False,False,pre
2001-02-02,MIA,4.0,14.0,False,False,pre
2001-02-03,MIA,-11.0,-4.0,False,False,pre
2001-02-04,MIA,1.0,-2.0,False,False,pre
2001-02-05,MIA,-24.0,0.0,False,False,pre
2001-02-06,MIA,-7.0,0.0,False,False,pre
2001-02-07,MIA,-1.0,-2.0,False,False,pre
2001-02-08,MIA,-6.0,-1.0,False,False,pre
2001-02-09,MIA,-12.0,-4.0,False,False,pre
2001-02-10,MIA,-2.0,13.0,False,False,pre
2001-02-11,MIA,0.0,-1.0,False,False,pre
2001-02-12,MIA,-20.0,0.0,False,False,pre
2001-02-13,MIA,-13.0,-6.0,False,False,pre
2001-02-14,MIA,-10.0,0.0,False,False,pre
2001-02-15,MIA,12.0,44.0,False,False,pre
2001-02-16,MIA,0.0,-3.0,False,False,pre
2001-02-17,MIA,-7.0,0.0,False,False,pre
2001-02-18,MIA,0.0,0.0,False,False,pre
2001-02-19,MIA,19.0,0.0,False,False,pre
2001-02-20,MIA,-7.0,-3.0,False,False,pre
2001-02-21,MIA,-13.0,-3.0,False,False,pre
2001-02-22,MIA,-6.0,0.0,False,False,pre
2001-02-23,MIA,7.0,8.0,False,False,pre
2001-02-24,MIA,-14.0,-1.0,False,False,pre
2001-02-25,MIA,-20.0,-3.0,False,False,pre
2001-02-26,MIA,-22.0,-3.0,False,False,pre
2001-02-27,MIA,-5.0,-3.0,False,False,pre
2001-02-28,MIA,15.0,-2.0,False,False,pre
2001-02-15,MCO,-6.0,0.0,False,False,pre
2001-02-16,MCO,0.0,-3.0,False,False,pre
2001-02-17,MCO,4.0,-5.0,False,False,pre
2001-02-19,MCO,0.0,-3.0,False,False,pre
2001-02-20,MCO,-3.0,-3.0,False,False,pre
2001-02-21,MCO,4.0,-3.0,False,False,pre
2001-02-22,MCO,-6.0,-5.0,False,False,pre
2001-02-23,MCO,8.0,-2.0,False,False,pre
2001-02-24,MCO,-9.0,-4.0,False,False,pre
2001-02-26,MCO,-5.0,3.0,False,False,pre
2001-02-27,MCO,-11.0,-2.0,False,False,pre
2001-02-28,MCO,1.0,-5.0,False,False,pre
2001-02-01,MCO,-7.0,3.0,False,False,pre
2001-02-02,MCO,7.0,10.0,False,False,pre
2001-02-05,MCO,2.0,8.0,False,False,pre
2001-02-06,MCO,-8.0,-4.0,False,False,pre
2001-02-07,MCO,-5.0,-7.0,False,False,pre
2001-02-08,MCO,-18.0,-8.0,False,False,pre
2001-02-09,MCO,0.0,-3.0,False,False,pre
2001-02-12,MCO,10.0,12.0,False,False,pre
2001-02-13,MCO,-8.0,-4.0,False,False,pre
2001-02-14,MCO,-4.0,-2.0,False,False,pre
2001-02-01,MCO,8.0,2.0,False,False,pre
2001-02-02,MCO,-6.0,-3.0,False,False,pre
2001-02-04,MCO,-4.0,-3.0,False,False,pre
2001-02-05,MCO,-15.0,-6.0,False,False,pre
2001-02-06,MCO,8.0,21.0,False,False,pre
2001-02-07,MCO,-12.0,-3.0,False,False,pre
2001-02-08,MCO,4.0,1.0,False,False,pre
2001-02-09,MCO,-5.0,4.0,False,False,pre
2001-02-11,MCO,-8.0,-2.0,False,False,pre
2001-02-12,MCO,1.0,4.0,False,False,pre
2001-02-13,MCO,-12.0,-3.0,False,False,pre
2001-02-14,MCO,-2.0,1.0,False,False,pre
2001-02-15,MCO,12.0,-3.0,False,False,pre
2001-02-16,MCO,-2.0,0.0,False,False,pre
2001-02-18,MCO,2.0,-2.0,False,False,pre
2001-02-19,MCO,30.0,28.0,False,False,pre
2001-02-20,MCO,4.0,-2.0,False,False,pre
2001-02-21,MCO,-2.0,-4.0,False,False,pre
2001-02-22,MCO,-5.0,-6.0,False,False,pre
2001-02-23,MCO,36.0,35.0,False,False,pre
2001-02-25,MCO,14.0,7.0,False,False,pre
2001-02-26,MCO,18.0,16.0,False,False,pre
2001-02-27,MCO,-1.0,-3.0,False,False,pre
2001-02-28,MCO,-11.0,0.0,False,False,pre
2001-02-01,MCO,23.0,-2.0,False,False,pre
2001-02-02,MCO,-13.0,-4.0,False,False,pre
2001-02-04,MCO,-7.0,-5.0,False,False,pre
2001-02-05,MCO,-1.0,-3.0,False,False,pre
2001-02-06,MCO,-2.0,-5.0,False,False,pre
2001-02-07,MCO,-12.0,-2.0,False,False,pre
2001-02-08,MCO,-6.0,-2.0,False,False,pre
2001-02-09,MCO,1.0,-1.0,False,False,pre
2001-02-11,MCO,5.0,-3.0,False,False,pre
2001-02-12,MCO,7.0,-4.0,False,False,pre
2001-02-13,MCO,6.0,10.0,False,False,pre
2001-02-14,MCO,-2.0,4.0,False,False,pre
2001-02-15,MCO,-14.0,-2.0,False,False,pre
2001-02-16,MCO,10.0,-8.0,False,False,pre
2001-02-18,MCO,-1.0,-7.0,False,False,pre
2001-02-19,MCO,6.0,-6.0,False,False,pre
2001-02-20,MCO,-6.0,-4.0,False,False,pre
2001-02-21,MCO,-5.0,-3.0,False,False,pre
2001-02-22,MCO,-2.0,-4.0,False,False,pre
2001-02-23,MCO,5.0,0.0,False,False,pre
2001-02-25,MCO,,,True,False,pre
2001-02-26,MCO,92.0,99.0,False,False,pre
2001-02-27,MCO,-13.0,-2.0,False,False,pre
2001-02-28,MCO,-11.0,-3.0,False,False,pre
2001-02-15,MCO,-11.0,1.0,False,False,pre
2001-02-16,MCO,-11.0,2.0,False,False,pre
2001-02-17,MCO,13.0,22.0,False,False,pre
2001-02-18,MCO,7.0,-6.0,False,False,pre
2001-02-19,MCO,-4.0,-3.0,False,False,pre
2001-02-20,MCO,-3.0,-6.0,False,False,pre
2001-02-21,MCO,-22.0,-6.0,False,False,pre
2001-02-22,MCO,-2.0,-2.0,False,False,pre
2001-02-23,MCO,-7.0,-6.0,False,False,pre
2001-02-24,MCO,-16.0,-6.0,False,False,pre
2001-02-25,MCO,-12.0,0.0,False,False,pre
2001-02-26,MCO,-13.0,-3.0,False,False,pre
2001-02-27,MCO,-9.0,-2.0,False,False,pre
2001-02-28,MCO,19.0,10.0,False,False,pre
2001-02-03,MCO,-22.0,-5.0,False,False,pre
2001-02-10,MCO,-7.0,-1.0,False,False,pre
2001-02-01,MCO,-16.0,-1.0,False,False,pre
2001-02-02,MCO,15.0,7.0,False,False,pre
2001-02-03,MCO,-9.0,-2.0,False,False,pre
2001-02-04,MCO,-13.0,-2.0,False,False,pre
2001-02-05,MCO,-11.0,2.0,False,False,pre
2001-02-06,MCO,-11.0,0.0,False,False,pre
2001-02-07,MCO,-8.0,1.0,False,False,pre
2001-02-08,MCO,-12.0,1.0,False,False,pre
2001-02-09,MCO,-12.0,1.0,False,False,pre
2001-02-10,MCO,-6.0,-1.0,False,False,pre
2001-02-11,MCO,-9.0,3.0,False,False,pre
2001-02-12,MCO,0.0,1.0,False,False,pre
2001-02-13,MCO,-2.0,4.0,False,False,pre
2001-02-14,MCO,0.0,6.0,False,False,pre
2001-02-15,MCO,-6.0,7.0,False,False,pre
2001-02-16,MCO,-2.0,4.0,False,False,pre
2001-02-17,MCO,-15.0,-3.0,False,False,pre
2001-02-18,MCO,26.0,36.0,False,False,pre
2001-02-19,MCO,-13.0,-6.0,False,False,pre
2001-02-20,MCO,,,True,False,pre
2001-02-21,MCO,-4.0,2.0,False,False,pre
2001-02-22,MCO,13.0,11.0,False,False,pre
2001-02-23,MCO,-4.0,-1.0,False,False,pre
2001-02-24,MCO,-5.0,2.0,False,False,pre
2001-02-25,MCO,-10.0,0.0,False,False,pre
2001-02-26,MCO,-7.0,5.0,False,False,pre
2001-02-27,MCO,5.0,5.0,False,False,pre
2001-02-28,MCO,10.0,14.0,False,False,pre
2001-02-01,MCO,15.0,-2.0,False,False,pre
2001-02-02,MCO,31.0,8.0,False,False,pre
2001-02-03,MCO,10.0,0.0,False,False,pre
2001-02-04,MCO,7.0,3.0,False,False,pre
2001-02-05,MCO,9.0,1.0,False,False,pre
2001-02-06,MCO,-8.0,1.0,False,False,pre
2001-02-07,MCO,2.0,-1.0,False,False,pre
2001-02-08,MCO,2.0,2.0,False,False,pre
2001-02-09,MCO,-2.0,3.0,False,False,pre
2001-02-10,MCO,1.0,5.0,False,False,pre
2001-02-11,MCO,-9.0,-2.0,False,False,pre
2001-02-12,MCO,6.0,4.0,False,False,pre
2001-02-13,MCO,13.0,6.0,False,False,pre
2001-02-14,MCO,9.0,7.0,False,False,pre
2001-02-15,MCO,0.0,3.0,False,False,pre
2001-02-16,MCO,-6.0,1.0,False,False,pre
2001-02-17,MCO,11.0,5.0,False,False,pre
2001-02-18,MCO,9.0,-1.0,False,False,pre
2001-02-19,MCO,3.0,3.0,False,False,pre
2001-02-20,MCO,-6.0,-2.0,False,False,pre
2001-02-21,MCO,8.0,1.0,False,False,pre
2001-02-22,MCO,26.0,18.0,False,False,pre
2001-02-23,MCO,15.0,10.0,False,False,pre
2001-02-24,MCO,31.0,35.0,False,False,pre
2001-02-25,MCO,-3.0,6.0,False,False,pre
2001-02-26,MCO,-6.0,1.0,False,False,pre
2001-02-27,MCO,-7.0,1.0,False,False,pre
2001-02-28,MCO,49.0,11.0,False,False,pre
2001-02-01,MCO,-4.0,-2.0,False,False,pre
2001-02-02,MCO,113.0,134.0,False,False,pre
2001-02-03,MCO,-5.0,0.0,False,False,pre
2001-02-04,MCO,0.0,4.0,False,False,pre
2001-02-05,MCO,1.0,-3.0,False,False,pre
2001-02-06,MCO,0.0,-1.0,False,False,pre
2001-02-07,MCO,-11.0,5.0,False,False,pre
2001-02-08,MCO,-36.0,-1.0,False,False,pre
2001-02-09,MCO,18.0,33.0,False,False,pre
2001-02-10,MCO,0.0,0.0,False,False,pre
2001-02-11,MCO,16.0,7.0,False,False,pre
2001-02-12,MCO,-15.0,4.0,False,False,pre
2001-02-13,MCO,-4.0,0.0,False,False,pre
2001-02-14,MCO,-12.0,4.0,False,False,pre
2001-02-15,MCO,-12.0,6.0,False,False,pre
2001-02-16,MCO,37.0,45.0,False,False,pre
2001-02-17,MCO,,,True,False,pre
2001-02-18,MCO,18.0,-4.0,False,False,pre
2001-02-19,MCO,18.0,2.0,False,False,pre
2001-02-20,MCO,-9.0,-2.0,False,False,pre
2001-02-21,MCO,-7.0,-5.0,False,False,pre
2001-02-22,MCO,1.0,2.0,False,False,pre
2001-02-23,MCO,2.0,33.0,False,False,pre
2001-02-24,MCO,1.0,-3.0,False,False,pre
2001-02-25,MCO,1.0,5.0,False,False,pre
2001-02-26,MCO,-12.0,-1.0,False,False,pre
2001-02-27,MCO,4.0,16.0,False,False,pre
2001-02-28,MCO,14.0,9.0,False,False,pre
2001-02-01,MCO,-3.0,-3.0,False,False,pre
2001-02-02,MCO,-15.0,-6.0,False,False,pre
2001-02-03,MCO,-14.0,-2.0,False,False,pre
2001-02-04,MCO,-18.0,-2.0,False,False,pre
2001-02-05,MCO,-17.0,11.0,False,False,pre
2001-02-06,MCO,17.0,8.0,False,False,pre
2001-02-07,MCO,-8.0,1.0,False,False,pre
2001-02-08,MCO,4.0,-5.0,False,False,pre
2001-02-09,MCO,11.0,1.0,False,False,pre
2001-02-10,MCO,-8.0,1.0,False,False,pre
2001-02-11,MCO,-1.0,2.0,False,False,pre
2001-02-12,MCO,0.0,5.0,False,False,pre
2001-02-13,MCO,,-2.0,False,True,pre
2001-02-14,MCO,5.0,0.0,False,False,pre
2001-02-15,MCO,-10.0,-3.0,False,False,pre
2001-02-16,MCO,192.0,194.0,False,False,pre
2001-02-17,MCO,19.0,-1.0,False,False,pre
2001-02-18,MCO,-2.0,3.0,False,False,pre
2001-02-19,MCO,11.0,-1.0,False,False,pre
2001-02-20,MCO,1.0,0.0,False,False,pre
2001-02-21,MCO,3.0,0.0,False,False,pre
2001-02-22,MCO,-11.0,-2.0,False,False,pre
2001-02-23,MCO,19.0,2.0,False,False,pre
2001-02-24,MCO,12.0,4.0,False,False,pre
2001-02-25,MCO,253.0,249.0,False,False,pre
2001-02-26,MCO,44.0,33.0,False,False,pre
2001-02-27,MCO,-3.0,0.0,False,False,pre
2001-02-28,MCO,-4.0,2.0,False,False,pre
2001-02-01,MCO,14.0,-5.0,False,False,pre
2001-02-02,MCO,9.0,2.0,False,False,pre
2001-02-03,MCO,-24.0,-6.0,False,False,pre
2001-02-04,MCO,-1.0,11.0,False,False,pre
2001-02-05,MCO,,,True,False,pre
2001-02-06,MCO,5.0,-3.0,False,False,pre
2001-02-07,MCO,18.0,-2.0,False,False,pre
2001-02-08,MCO,0.0,-4.0,False,False,pre
2001-02-09,MCO,17.0,0.0,False,False,pre
2001-02-10,MCO,-9.0,0.0,False,False,pre
2001-02-11,MCO,6.0,2.0,False,False,pre
2001-02-12,MCO,6.0,-2.0,False,False,pre
2001-02-13,MCO,15.0,-6.0,False,False,pre
2001-02-14,MCO,1.0,2.0,False,False,pre
2001-02-15,MCO,-3.0,-3.0,False,False,pre
2001-02-16,MCO,,,True,False,pre
2001-02-17,MCO,141.0,144.0,False,False,pre
2001-02-18,MCO,22.0,-5.0,False,False,pre
2001-02-19,MCO,10.0,-1.0,False,False,pre
2001-02-20,MCO,-4.0,-5.0,False,False,pre
2001-02-21,MCO,119.0,40.0,False,False,pre
2001-02-22,MCO,60.0,8.0,False,False,pre
2001-02-23,MCO,17.0,-4.0,False,False,pre
2001-02-24,MCO,-12.0,-1.0,False,False,pre
2001-02-25,MCO,5.0,2.0,False,False,pre
2001-02-26,MCO,-5.0,2.0,False,False,pre
2001-02-27,MCO,11.0,5.0,False,False,pre
2001-02-28,MCO,5.0,1.0,False,False,pre
2001-02-01,MCO,-8.0,-1.0,False,False,pre
2001-02-02,MCO,-10.0,1.0,False,False,pre
2001-02-03,MCO,13.0,4.0,False,False,pre
2001-02-04,MCO,-9.0,9.0,False,False,pre
2001-02-05,MCO,-1.0,7.0,False,False,pre
2001-02-06,MCO,-5.0,-6.0,False,False,pre
2001-02-07,MCO,-8.0,-1.0,False,False,pre
2001-02-08,MCO,-9.0,0.0,False,False,pre
2001-02-09,MCO,39.0,16.0,False,False,pre
2001-02-10,MCO,22.0,15.0,False,False,pre
2001-02-11,MCO,22.0,-2.0,False,False,pre
2001-02-12,MCO,8.0,2.0,False,False,pre
2001-02-13,MCO,59.0,37.0,False,False,pre
2001-02-14,MCO,3.0,2.0,False,False,pre
2001-02-15,MCO,19.0,25.0,False,False,pre
2001-02-16,MCO,10.0,3.0,False,False,pre
2001-02-17,MCO,90.0,73.0,False,False,pre
2001-02-18,MCO,25.0,9.0,False,False,pre
2001-02-19,MCO,23.0,2.0,False,False,pre
2001-02-20,MCO,8.0,2.0,False,False,pre
2001-02-21,MCO,23.0,23.0,False,False,pre
2001-02-22,MCO,10.0,-2.0,False,False,pre
2001-02-23,MCO,20.0,24.0,False,False,pre
2001-02-24,MCO,31.0,11.0,False,False,pre
2001-02-25,MCO,21.0,-2.0,False,False,pre
2001-02-26,MCO,76.0,89.0,False,False,pre
2001-02-27,MCO,13.0,6.0,False,False,pre
